id,title,content,contents,content_length
Pharmacology_Katzung_3316,Pharmacology_Katzung,"The optimal dose of an antidepressant depends on the indication and on the patient. For SSRIs, SNRIs, and a number of newer agents, the starting dose for the treatment of depression is usually a therapeutic dose (Table 30–3). Patients who show little or no benefit after at least 4 weeks of treatment may benefit from a higher dose even though it has been difficult to show a clear advantage for higher doses with SSRIs, SNRIs, and other newer antidepressants. The dose is generally titrated to the maximum TABLE 30–3 Antidepressant dose ranges. MAOIs, monoamine oxidase inhibitors; SNRIs, serotonin-norepinephrine reuptake inhibitors; SSRIs, selective serotonin reuptake inhibitors.","Pharmacology_Katzung. The optimal dose of an antidepressant depends on the indication and on the patient. For SSRIs, SNRIs, and a number of newer agents, the starting dose for the treatment of depression is usually a therapeutic dose (Table 30–3). Patients who show little or no benefit after at least 4 weeks of treatment may benefit from a higher dose even though it has been difficult to show a clear advantage for higher doses with SSRIs, SNRIs, and other newer antidepressants. The dose is generally titrated to the maximum TABLE 30–3 Antidepressant dose ranges. MAOIs, monoamine oxidase inhibitors; SNRIs, serotonin-norepinephrine reuptake inhibitors; SSRIs, selective serotonin reuptake inhibitors.",683
Pharmacology_Katzung_3317,Pharmacology_Katzung,"TABLE 30–3 Antidepressant dose ranges. MAOIs, monoamine oxidase inhibitors; SNRIs, serotonin-norepinephrine reuptake inhibitors; SSRIs, selective serotonin reuptake inhibitors. dosage recommended or to the highest dosage tolerated if the patient is not responsive to lower doses. Some patients may benefit from doses lower than the usual minimum recommended therapeutic dose. TCAs and MAOIs typically require titration to a therapeutic dosage over several weeks. Dosing of the TCAs may be guided by monitoring TCA serum levels. Some anxiety disorders may require higher doses of antidepressants than are used in the treatment of major depression. For example, patients treated for OCD often require maximum or somewhat higher than maximum recommended MDD doses to achieve optimal benefits. Likewise, the minimum dose of paroxetine for the effective treatment of panic disorder is higher than the minimum dose required for the effective treatment of depression.","Pharmacology_Katzung. TABLE 30–3 Antidepressant dose ranges. MAOIs, monoamine oxidase inhibitors; SNRIs, serotonin-norepinephrine reuptake inhibitors; SSRIs, selective serotonin reuptake inhibitors. dosage recommended or to the highest dosage tolerated if the patient is not responsive to lower doses. Some patients may benefit from doses lower than the usual minimum recommended therapeutic dose. TCAs and MAOIs typically require titration to a therapeutic dosage over several weeks. Dosing of the TCAs may be guided by monitoring TCA serum levels. Some anxiety disorders may require higher doses of antidepressants than are used in the treatment of major depression. For example, patients treated for OCD often require maximum or somewhat higher than maximum recommended MDD doses to achieve optimal benefits. Likewise, the minimum dose of paroxetine for the effective treatment of panic disorder is higher than the minimum dose required for the effective treatment of depression.",960
Pharmacology_Katzung_3318,Pharmacology_Katzung,"In the treatment of pain disorders, modest doses of TCAs are often sufficient. For example, 25–50 mg/d of imipramine might be beneficial in the treatment of pain associated with a neuropathy, but this would be a subtherapeutic dose in the treatment of MDD. In contrast, SNRIs are usually prescribed in pain disorders at the same doses used in the treatment of depression.","Pharmacology_Katzung. In the treatment of pain disorders, modest doses of TCAs are often sufficient. For example, 25–50 mg/d of imipramine might be beneficial in the treatment of pain associated with a neuropathy, but this would be a subtherapeutic dose in the treatment of MDD. In contrast, SNRIs are usually prescribed in pain disorders at the same doses used in the treatment of depression.",371
Pharmacology_Katzung_3319,Pharmacology_Katzung,"Although some potential adverse effects are common to all antidepressants, most of their adverse effects are specific to a subclass of agents and to their pharmacodynamic effects. An FDA warning applied to all antidepressants is the risk of increased suicidality in patients younger than 25. The warning suggests that use of antidepressants is associated with suicidal ideation and gestures, but not completed suicides, in up to 4% of patients under 25 who were prescribed antidepressant in clinical trials. This rate is about twice the rate seen with placebo treatment. For those over 25, there is either no increased risk or a reduced risk of suicidal thoughts and gestures on antidepressants, particularly after age 65. Although a small minority of patients may experience a treatment-emergent increase in suicidal ideation with antidepressants, the absence of treatment of a major depressive episode in all age groups is a particularly important risk factor in completed suicides.","Pharmacology_Katzung. Although some potential adverse effects are common to all antidepressants, most of their adverse effects are specific to a subclass of agents and to their pharmacodynamic effects. An FDA warning applied to all antidepressants is the risk of increased suicidality in patients younger than 25. The warning suggests that use of antidepressants is associated with suicidal ideation and gestures, but not completed suicides, in up to 4% of patients under 25 who were prescribed antidepressant in clinical trials. This rate is about twice the rate seen with placebo treatment. For those over 25, there is either no increased risk or a reduced risk of suicidal thoughts and gestures on antidepressants, particularly after age 65. Although a small minority of patients may experience a treatment-emergent increase in suicidal ideation with antidepressants, the absence of treatment of a major depressive episode in all age groups is a particularly important risk factor in completed suicides.",984
Pharmacology_Katzung_3320,Pharmacology_Katzung,"A. Selective Serotonin Reuptake Inhibitors The adverse effects of the most commonly prescribed antidepressants—the SSRIs—can be predicted from their potent inhibition of SERT. SSRIs enhance serotonergic tone, not just in the brain but throughout the body. Increased serotonergic activity in the gut is commonly associated with nausea, gastrointestinal upset, diarrhea, and other gastrointestinal symptoms. Gastrointestinal adverse effects usually emerge early in the course of treatment and tend to improve after the first week. Increasing serotonergic tone at the level of the spinal cord and above is associated with diminished sexual function and interest. As a result, at least 30–40% of patients treated with SSRIs report loss of libido, delayed orgasm, or diminished arousal. The sexual effects often persist as long as the patient remains on the antidepressant but may diminish with time.","Pharmacology_Katzung. A. Selective Serotonin Reuptake Inhibitors The adverse effects of the most commonly prescribed antidepressants—the SSRIs—can be predicted from their potent inhibition of SERT. SSRIs enhance serotonergic tone, not just in the brain but throughout the body. Increased serotonergic activity in the gut is commonly associated with nausea, gastrointestinal upset, diarrhea, and other gastrointestinal symptoms. Gastrointestinal adverse effects usually emerge early in the course of treatment and tend to improve after the first week. Increasing serotonergic tone at the level of the spinal cord and above is associated with diminished sexual function and interest. As a result, at least 30–40% of patients treated with SSRIs report loss of libido, delayed orgasm, or diminished arousal. The sexual effects often persist as long as the patient remains on the antidepressant but may diminish with time.",895
Pharmacology_Katzung_3321,Pharmacology_Katzung,"Other adverse effects related to the serotonergic effects of SSRIs and vortioxetine include an increase in headaches and insomnia or hypersomnia. Some patients gain weight while taking SSRIs, particularly paroxetine. Sudden discontinuation of short half-life SSRIs such as paroxetine and sertraline is associated with a discontinuation syndrome in some patients characterized by dizziness, paresthesias, and other symptoms beginning 1 or 2 days after stopping the drug and persisting for 1 week or longer. Most antidepressants are category C agents by the FDA teratogen classification system. There is an association of paroxetine with cardiac septal defects in first trimester exposures. Thus, paroxetine is a category D agent. Other possible associations of SSRIs with post-birth complications, including pulmonary hypertension, have not been clearly established. B. Serotonin-Norepinephrine Reuptake Inhibitors and Tricyclic Antidepressants","Pharmacology_Katzung. Other adverse effects related to the serotonergic effects of SSRIs and vortioxetine include an increase in headaches and insomnia or hypersomnia. Some patients gain weight while taking SSRIs, particularly paroxetine. Sudden discontinuation of short half-life SSRIs such as paroxetine and sertraline is associated with a discontinuation syndrome in some patients characterized by dizziness, paresthesias, and other symptoms beginning 1 or 2 days after stopping the drug and persisting for 1 week or longer. Most antidepressants are category C agents by the FDA teratogen classification system. There is an association of paroxetine with cardiac septal defects in first trimester exposures. Thus, paroxetine is a category D agent. Other possible associations of SSRIs with post-birth complications, including pulmonary hypertension, have not been clearly established. B. Serotonin-Norepinephrine Reuptake Inhibitors and Tricyclic Antidepressants",943
Pharmacology_Katzung_3322,Pharmacology_Katzung,"B. Serotonin-Norepinephrine Reuptake Inhibitors and Tricyclic Antidepressants SNRIs have many of the serotonergic adverse effects associated with SSRIs. In addition, SNRIs may also have noradrenergic effects, including increased blood pressure and heart rate, and CNS activation, such as insomnia, anxiety, and agitation. The hemodynamic effects of SNRIs tend not to be problematic in most patients. A dose-related increase in blood pressure has been seen more commonly with the immediate-release form of venlafaxine than with other SNRIs. Likewise, there are more reports of cardiac toxicity with venlafaxine overdose than with either the other SNRIs or SSRIs. Duloxetine is rarely associated with hepatic toxicity in patients with a history of liver damage. All the SNRIs have been associated with a discontinuation syndrome resembling that seen with SSRI discontinuation.","Pharmacology_Katzung. B. Serotonin-Norepinephrine Reuptake Inhibitors and Tricyclic Antidepressants SNRIs have many of the serotonergic adverse effects associated with SSRIs. In addition, SNRIs may also have noradrenergic effects, including increased blood pressure and heart rate, and CNS activation, such as insomnia, anxiety, and agitation. The hemodynamic effects of SNRIs tend not to be problematic in most patients. A dose-related increase in blood pressure has been seen more commonly with the immediate-release form of venlafaxine than with other SNRIs. Likewise, there are more reports of cardiac toxicity with venlafaxine overdose than with either the other SNRIs or SSRIs. Duloxetine is rarely associated with hepatic toxicity in patients with a history of liver damage. All the SNRIs have been associated with a discontinuation syndrome resembling that seen with SSRI discontinuation.",874
Pharmacology_Katzung_3323,Pharmacology_Katzung,"The primary adverse effects of TCAs have been described in the previous text. Anticholinergic effects are perhaps the most common. These effects include dry mouth, constipation, urinary retention, blurred vision, and confusion. They are more common with tertiary amine TCAs such as amitriptyline and imipramine than with the secondary amine TCAs desipramine and nortriptyline. The potent α-blocking property of TCAs often results in orthostatic hypotension. H1 antagonism by the TCAs is associated with weight gain and sedation. The TCAs are class 1A antiarrhythmic agents (see Chapter 14) and are arrhythmogenic at higher doses. Sexual effects are common, particularly with highly serotonergic TCAs such as clomipramine. The TCAs have a prominent discontinuation syndrome characterized by cholinergic rebound and flulike symptoms. C. 5-HT Receptor Modulators","Pharmacology_Katzung. The primary adverse effects of TCAs have been described in the previous text. Anticholinergic effects are perhaps the most common. These effects include dry mouth, constipation, urinary retention, blurred vision, and confusion. They are more common with tertiary amine TCAs such as amitriptyline and imipramine than with the secondary amine TCAs desipramine and nortriptyline. The potent α-blocking property of TCAs often results in orthostatic hypotension. H1 antagonism by the TCAs is associated with weight gain and sedation. The TCAs are class 1A antiarrhythmic agents (see Chapter 14) and are arrhythmogenic at higher doses. Sexual effects are common, particularly with highly serotonergic TCAs such as clomipramine. The TCAs have a prominent discontinuation syndrome characterized by cholinergic rebound and flulike symptoms. C. 5-HT Receptor Modulators",859
Pharmacology_Katzung_3324,Pharmacology_Katzung,"The most common adverse effects associated with the 5-HT2 antagonists are sedation and gastrointestinal disturbances. Sedative effects, particularly with trazodone, can be quite pronounced. Thus, it is not surprising that the treatment of insomnia is currently the primary application of trazodone. The gastrointestinal effects appear to be dose-related and are less pronounced than those seen with SNRIs or SSRIs. Sexual effects are uncommon with nefazodone or trazodone treatment as a result of the relatively selective serotonergic effects of these drugs on the 5-HT2 receptor rather than on SERT. However, trazodone has rarely been associated with inducing priapism. Both nefazodone and trazodone are α-blocking agents and may result in a dose-related orthostatic hypotension in some patients. Nefazodone has been associated with hepatotoxicity, including rare fatalities and cases of fulminant hepatic failure requiring transplantation. The rate of serious hepatotoxicity with nefazodone has","Pharmacology_Katzung. The most common adverse effects associated with the 5-HT2 antagonists are sedation and gastrointestinal disturbances. Sedative effects, particularly with trazodone, can be quite pronounced. Thus, it is not surprising that the treatment of insomnia is currently the primary application of trazodone. The gastrointestinal effects appear to be dose-related and are less pronounced than those seen with SNRIs or SSRIs. Sexual effects are uncommon with nefazodone or trazodone treatment as a result of the relatively selective serotonergic effects of these drugs on the 5-HT2 receptor rather than on SERT. However, trazodone has rarely been associated with inducing priapism. Both nefazodone and trazodone are α-blocking agents and may result in a dose-related orthostatic hypotension in some patients. Nefazodone has been associated with hepatotoxicity, including rare fatalities and cases of fulminant hepatic failure requiring transplantation. The rate of serious hepatotoxicity with nefazodone has",996
Pharmacology_Katzung_3325,Pharmacology_Katzung,"Nefazodone has been associated with hepatotoxicity, including rare fatalities and cases of fulminant hepatic failure requiring transplantation. The rate of serious hepatotoxicity with nefazodone has been estimated at 1 in 250,000 to 1 in 300,000 patient-years of nefazodone treatment.","Pharmacology_Katzung. Nefazodone has been associated with hepatotoxicity, including rare fatalities and cases of fulminant hepatic failure requiring transplantation. The rate of serious hepatotoxicity with nefazodone has been estimated at 1 in 250,000 to 1 in 300,000 patient-years of nefazodone treatment.",284
Pharmacology_Katzung_3326,Pharmacology_Katzung,"As with the SSRIs, the most common adverse effects of vortioxetine are serotonergic and include dose-dependent gastrointestinal effects, particularly nausea, as well as sexual dysfunction. Higher doses of vortioxetine tend to increase the rate of GI and sexual side effects. The teratogenic risks of vortioxetine are not known but like most other antidepressants, it is considered a category C agent. D. Tetracyclics and Unicyclics Amoxapine is sometimes associated with a parkinsonian syndrome due to its D2-blocking action. Mirtazapine has significant sedative effect. Maprotiline has a moderately high affinity for NET and may cause TCA-like adverse effects and, rarely, seizures. Bupropion is occasionally associated with agitation, insomnia, and anorexia. Vilazodone may have somewhat higher rates of gastrointestinal upset, including diarrhea and nausea, than the SSRIs. E. Monoamine Oxidase Inhibitors","Pharmacology_Katzung. As with the SSRIs, the most common adverse effects of vortioxetine are serotonergic and include dose-dependent gastrointestinal effects, particularly nausea, as well as sexual dysfunction. Higher doses of vortioxetine tend to increase the rate of GI and sexual side effects. The teratogenic risks of vortioxetine are not known but like most other antidepressants, it is considered a category C agent. D. Tetracyclics and Unicyclics Amoxapine is sometimes associated with a parkinsonian syndrome due to its D2-blocking action. Mirtazapine has significant sedative effect. Maprotiline has a moderately high affinity for NET and may cause TCA-like adverse effects and, rarely, seizures. Bupropion is occasionally associated with agitation, insomnia, and anorexia. Vilazodone may have somewhat higher rates of gastrointestinal upset, including diarrhea and nausea, than the SSRIs. E. Monoamine Oxidase Inhibitors",908
Pharmacology_Katzung_3327,Pharmacology_Katzung,"E. Monoamine Oxidase Inhibitors The most common adverse effects of the MAOIs leading to discontinuation of these drugs are orthostatic hypotension and weight gain. In addition, the irreversible nonselective MAOIs are associated with the highest rates of sexual effects of all the antidepressants. Anorgasmia is fairly common with therapeutic doses of some MAOIs. The amphetamine-like properties of some MAOIs contributes to activation, insomnia, and restlessness in some patients. Phenelzine tends to be more sedating than either selegiline or tranylcypromine. Confusion is also sometimes associated with higher doses of MAOIs. Because they block metabolism of tyramine and similar ingested amines, MAOIs may cause dangerous interactions with certain foods and with serotonergic drugs (see Interactions). Finally, MAOIs have been associated with a sudden discontinuation syndrome manifested in a delirium-like presentation with psychosis, excitement, and confusion.","Pharmacology_Katzung. E. Monoamine Oxidase Inhibitors The most common adverse effects of the MAOIs leading to discontinuation of these drugs are orthostatic hypotension and weight gain. In addition, the irreversible nonselective MAOIs are associated with the highest rates of sexual effects of all the antidepressants. Anorgasmia is fairly common with therapeutic doses of some MAOIs. The amphetamine-like properties of some MAOIs contributes to activation, insomnia, and restlessness in some patients. Phenelzine tends to be more sedating than either selegiline or tranylcypromine. Confusion is also sometimes associated with higher doses of MAOIs. Because they block metabolism of tyramine and similar ingested amines, MAOIs may cause dangerous interactions with certain foods and with serotonergic drugs (see Interactions). Finally, MAOIs have been associated with a sudden discontinuation syndrome manifested in a delirium-like presentation with psychosis, excitement, and confusion.",965
Pharmacology_Katzung_3328,Pharmacology_Katzung,"Suicide attempts are a common and unfortunate consequence of major depression. The lifetime risk of completing suicide in patients previously hospitalized with MDD may be as high as 15%. Overdose is the most common method used in suicide attempts, and antidepressants, especially the TCAs, are frequently involved. Overdose can induce lethal arrhythmias, including ventricular tachycardia and fibrillation. In addition, blood pressure changes and anticholinergic effects including altered mental status and seizures are sometimes seen in TCA overdoses. A 1500 mg dose of imipramine or amitriptyline (less than 7 days’ supply at antidepressant doses) is enough to be lethal in many patients. Toddlers taking 100 mg will likely show evidence of toxicity. Treatment typically involves cardiac monitoring, airway support, and gastric lavage. Sodium bicarbonate is often administered to displace the TCA from cardiac sodium channels.","Pharmacology_Katzung. Suicide attempts are a common and unfortunate consequence of major depression. The lifetime risk of completing suicide in patients previously hospitalized with MDD may be as high as 15%. Overdose is the most common method used in suicide attempts, and antidepressants, especially the TCAs, are frequently involved. Overdose can induce lethal arrhythmias, including ventricular tachycardia and fibrillation. In addition, blood pressure changes and anticholinergic effects including altered mental status and seizures are sometimes seen in TCA overdoses. A 1500 mg dose of imipramine or amitriptyline (less than 7 days’ supply at antidepressant doses) is enough to be lethal in many patients. Toddlers taking 100 mg will likely show evidence of toxicity. Treatment typically involves cardiac monitoring, airway support, and gastric lavage. Sodium bicarbonate is often administered to displace the TCA from cardiac sodium channels.",928
Pharmacology_Katzung_3329,Pharmacology_Katzung,"An overdose with an MAOI can produce a variety of effects including autonomic instability, hyperadrenergic symptoms, psychotic symptoms, confusion, delirium, fever, and seizures. Management of MAOI overdoses usually involves cardiac monitoring, vital signs support, and lavage.","Pharmacology_Katzung. An overdose with an MAOI can produce a variety of effects including autonomic instability, hyperadrenergic symptoms, psychotic symptoms, confusion, delirium, fever, and seizures. Management of MAOI overdoses usually involves cardiac monitoring, vital signs support, and lavage.",277
Pharmacology_Katzung_3330,Pharmacology_Katzung,"Compared with TCAs and MAOIs, the other antidepressants are generally much safer in overdose. Fatalities with SSRI overdose alone are extremely uncommon. Similarly, SNRIs tend to be much safer in overdose than the TCAs. However, venlafaxine has been associated with some cardiac toxicity in overdose and appears to be less safe than SSRIs. Bupropion is associated with seizures in overdose, and mirtazapine may be associated with sedation, disorientation, and tachycardia. With the newer agents, fatal overdoses often involve the combination of the antidepressant with other drugs, including alcohol. Management of overdose with the newer antidepressants usually involves emptying of gastric contents and vital sign support as the initial intervention. Antidepressants are commonly prescribed with other psychotropic and nonpsychotropic agents. There is potential for drug interactions with all antidepressants, but the most serious of these involve the MAOIs and, to a lesser extent, the TCAs.","Pharmacology_Katzung. Compared with TCAs and MAOIs, the other antidepressants are generally much safer in overdose. Fatalities with SSRI overdose alone are extremely uncommon. Similarly, SNRIs tend to be much safer in overdose than the TCAs. However, venlafaxine has been associated with some cardiac toxicity in overdose and appears to be less safe than SSRIs. Bupropion is associated with seizures in overdose, and mirtazapine may be associated with sedation, disorientation, and tachycardia. With the newer agents, fatal overdoses often involve the combination of the antidepressant with other drugs, including alcohol. Management of overdose with the newer antidepressants usually involves emptying of gastric contents and vital sign support as the initial intervention. Antidepressants are commonly prescribed with other psychotropic and nonpsychotropic agents. There is potential for drug interactions with all antidepressants, but the most serious of these involve the MAOIs and, to a lesser extent, the TCAs.",994
Pharmacology_Katzung_3331,Pharmacology_Katzung,"A. Selective Serotonin Reuptake Inhibitors The most common interactions with SSRIs are pharmacokinetic interactions. For example, paroxetine and fluoxetine are potent CYP2D6 inhibitors (Table 30–4). Thus, administration with 2D6 substrates such as TCAs can lead to dramatic and sometimes unpredictable elevations in the tricyclic drug concentration. The result may be toxicity from the TCA. Similarly, fluvoxamine, a CYP3A4 inhibitor, may elevate the levels of concurrently administered substrates for this enzyme such as diltiazem and induce bradycardia or hypotension. Other SSRIs, such as citalopram and escitalopram, are relatively free of pharmacokinetic interactions. The most serious interaction with the SSRIs are pharmacodynamic interactions with MAOIs that produce a serotonin syndrome (see below). B. Selective Serotonin-Norepinephrine Reuptake Inhibitors and Tricyclic Antidepressants","Pharmacology_Katzung. A. Selective Serotonin Reuptake Inhibitors The most common interactions with SSRIs are pharmacokinetic interactions. For example, paroxetine and fluoxetine are potent CYP2D6 inhibitors (Table 30–4). Thus, administration with 2D6 substrates such as TCAs can lead to dramatic and sometimes unpredictable elevations in the tricyclic drug concentration. The result may be toxicity from the TCA. Similarly, fluvoxamine, a CYP3A4 inhibitor, may elevate the levels of concurrently administered substrates for this enzyme such as diltiazem and induce bradycardia or hypotension. Other SSRIs, such as citalopram and escitalopram, are relatively free of pharmacokinetic interactions. The most serious interaction with the SSRIs are pharmacodynamic interactions with MAOIs that produce a serotonin syndrome (see below). B. Selective Serotonin-Norepinephrine Reuptake Inhibitors and Tricyclic Antidepressants",896
Pharmacology_Katzung_3332,Pharmacology_Katzung,"B. Selective Serotonin-Norepinephrine Reuptake Inhibitors and Tricyclic Antidepressants The SNRIs have relatively fewer CYP450 interactions than the SSRIs. Venlafaxine is a substrate but not an inhibitor of CYP2D6 or other isoenzymes, whereas desvenlafaxine is a minor substrate for CYP3A4. Duloxetine is a moderate inhibitor of CYP2D6 and so may elevate TCA and levels of other CYP2D6 substrates. Since milnacipran is neither a substrate nor potent inducer of CYP450 isoenzymes, is not tightly protein bound, and is largely excreted unchanged in the urine, it is unlikely to have clinically significant pharmacokinetic drug interactions. On the other hand, levomilnacipran is reported to be a substrate of CYP3A4, and the dosage of the drug should be lowered when combined with potent inhibitors of CYP3A4 such as ketoconazole. Like all serotonergic antidepressants, SNRIs are contraindicated in combination with MAOIs.","Pharmacology_Katzung. B. Selective Serotonin-Norepinephrine Reuptake Inhibitors and Tricyclic Antidepressants The SNRIs have relatively fewer CYP450 interactions than the SSRIs. Venlafaxine is a substrate but not an inhibitor of CYP2D6 or other isoenzymes, whereas desvenlafaxine is a minor substrate for CYP3A4. Duloxetine is a moderate inhibitor of CYP2D6 and so may elevate TCA and levels of other CYP2D6 substrates. Since milnacipran is neither a substrate nor potent inducer of CYP450 isoenzymes, is not tightly protein bound, and is largely excreted unchanged in the urine, it is unlikely to have clinically significant pharmacokinetic drug interactions. On the other hand, levomilnacipran is reported to be a substrate of CYP3A4, and the dosage of the drug should be lowered when combined with potent inhibitors of CYP3A4 such as ketoconazole. Like all serotonergic antidepressants, SNRIs are contraindicated in combination with MAOIs.",920
Pharmacology_Katzung_3333,Pharmacology_Katzung,"Elevated TCA levels may occur when these drugs are combined with CYP2D6 inhibitors or from constitutional factors. About 7% of the Caucasian population in the USA has a CYP2D6 polymorphism that is associated with slow metabolism of TCAs and other 2D6 substrates. Combination of a known CYP2D6 inhibitor and a TCA in a patient who is a slow metabolizer may result in markedly increased effects. Such an interaction has been implicated, though rarely, in cases of TCA toxicity. There may also be additive anticholinergic or antihistamine effects when TCAs are combined with other agents that share these properties such as benztropine or diphenhydramine. Similarly, antihypertensive drugs may exacerbate the orthostatic hypotension induced by TCAs. C. 5-HT Receptor Modulators Nefazodone is an inhibitor of the CYP3A4 isoenzyme, so it can raise the level and thus exacerbate adverse effects of many 3A4-dependent drugs. For example, triazolam levels are increased","Pharmacology_Katzung. Elevated TCA levels may occur when these drugs are combined with CYP2D6 inhibitors or from constitutional factors. About 7% of the Caucasian population in the USA has a CYP2D6 polymorphism that is associated with slow metabolism of TCAs and other 2D6 substrates. Combination of a known CYP2D6 inhibitor and a TCA in a patient who is a slow metabolizer may result in markedly increased effects. Such an interaction has been implicated, though rarely, in cases of TCA toxicity. There may also be additive anticholinergic or antihistamine effects when TCAs are combined with other agents that share these properties such as benztropine or diphenhydramine. Similarly, antihypertensive drugs may exacerbate the orthostatic hypotension induced by TCAs. C. 5-HT Receptor Modulators Nefazodone is an inhibitor of the CYP3A4 isoenzyme, so it can raise the level and thus exacerbate adverse effects of many 3A4-dependent drugs. For example, triazolam levels are increased",961
Pharmacology_Katzung_3334,Pharmacology_Katzung,"Nefazodone is an inhibitor of the CYP3A4 isoenzyme, so it can raise the level and thus exacerbate adverse effects of many 3A4-dependent drugs. For example, triazolam levels are increased TABLE 30–4 Some antidepressant–CYP450 drug interactions.","Pharmacology_Katzung. Nefazodone is an inhibitor of the CYP3A4 isoenzyme, so it can raise the level and thus exacerbate adverse effects of many 3A4-dependent drugs. For example, triazolam levels are increased TABLE 30–4 Some antidepressant–CYP450 drug interactions.",243
Pharmacology_Katzung_3335,Pharmacology_Katzung,"1A2 Tertiary amine tricyclic antidepressants (TCAs), dulox-Fluvoxamine, fluoxetine, moclobemide, Tobacco, omeprazole etine, theophylline, phenacetin, TCAs (demethylation), ramelteon clozapine, diazepam, caffeine 2C19 TCAs, citalopram (partly), warfarin, tolbutamide, Fluoxetine, fluvoxamine, sertraline, Rifampin phenytoin, diazepam imipramine, ketoconozole, omeprazole 2D6 TCAs, benztropine, perphenazine, clozapine, haloperidol, codeine/oxycodone, risperidone, class Ic antiarrhythmics, β blockers, trazodone, paroxetine, maprotiline, amoxapine, duloxetine, mirtazapine (partly), venlafaxine, bupropion 3A4 Citalopram, escitalopram, TCAs, glucocorticoids, androgens/estrogens, carbamazepine, erythromycin, Ca2+ channel blockers, levomilnacipran, protease inhibitors, sildenafil, alprazolam, triazolam, vincristine/ vinblastine, tamoxifen, zolpidem by concurrent administration of nefazodone such that a reduction in triazolam dosage by 75% is recommended. Likewise, administration of nefazodone","Pharmacology_Katzung. 1A2 Tertiary amine tricyclic antidepressants (TCAs), dulox-Fluvoxamine, fluoxetine, moclobemide, Tobacco, omeprazole etine, theophylline, phenacetin, TCAs (demethylation), ramelteon clozapine, diazepam, caffeine 2C19 TCAs, citalopram (partly), warfarin, tolbutamide, Fluoxetine, fluvoxamine, sertraline, Rifampin phenytoin, diazepam imipramine, ketoconozole, omeprazole 2D6 TCAs, benztropine, perphenazine, clozapine, haloperidol, codeine/oxycodone, risperidone, class Ic antiarrhythmics, β blockers, trazodone, paroxetine, maprotiline, amoxapine, duloxetine, mirtazapine (partly), venlafaxine, bupropion 3A4 Citalopram, escitalopram, TCAs, glucocorticoids, androgens/estrogens, carbamazepine, erythromycin, Ca2+ channel blockers, levomilnacipran, protease inhibitors, sildenafil, alprazolam, triazolam, vincristine/ vinblastine, tamoxifen, zolpidem by concurrent administration of nefazodone such that a reduction in triazolam dosage by 75% is recommended. Likewise, administration of nefazodone",996
Pharmacology_Katzung_3336,Pharmacology_Katzung,"vincristine/ vinblastine, tamoxifen, zolpidem by concurrent administration of nefazodone such that a reduction in triazolam dosage by 75% is recommended. Likewise, administration of nefazodone with simvastatin has been associated with 20-fold increase in plasma levels of simvastatin.","Pharmacology_Katzung. vincristine/ vinblastine, tamoxifen, zolpidem by concurrent administration of nefazodone such that a reduction in triazolam dosage by 75% is recommended. Likewise, administration of nefazodone with simvastatin has been associated with 20-fold increase in plasma levels of simvastatin.",284
Pharmacology_Katzung_3337,Pharmacology_Katzung,"Trazodone is a substrate but not a potent inhibitor of CYP3A4. As a result, combining trazodone with potent inhibitors of CYP3A4, such as ritonavir or ketoconazole, may lead to substantial increases in trazodone levels. Vortioxetine is a substrate of CYP2D6 and 2B6, and it is recommended that the dose be cut in half when it is coadministered with fluoxetine or bupropion. Inducers of CYP isoenzymes such as rifampin, carbamazepine, and phenytoin will lower serum levels of vortioxetine and may require increasing the dose of vortioxetine. D. Tetracyclic and Unicyclic Antidepressants Bupropion is metabolized primarily by CYP2B6, and its metabolism may be altered by drugs such as cyclophosphamide, which is a substrate of 2B6. The major metabolite of bupropion, hydroxybupropion, is a moderate inhibitor of CYP2D6 and so can raise desipramine levels. Bupropion should be avoided in patients taking MAOIs.","Pharmacology_Katzung. Trazodone is a substrate but not a potent inhibitor of CYP3A4. As a result, combining trazodone with potent inhibitors of CYP3A4, such as ritonavir or ketoconazole, may lead to substantial increases in trazodone levels. Vortioxetine is a substrate of CYP2D6 and 2B6, and it is recommended that the dose be cut in half when it is coadministered with fluoxetine or bupropion. Inducers of CYP isoenzymes such as rifampin, carbamazepine, and phenytoin will lower serum levels of vortioxetine and may require increasing the dose of vortioxetine. D. Tetracyclic and Unicyclic Antidepressants Bupropion is metabolized primarily by CYP2B6, and its metabolism may be altered by drugs such as cyclophosphamide, which is a substrate of 2B6. The major metabolite of bupropion, hydroxybupropion, is a moderate inhibitor of CYP2D6 and so can raise desipramine levels. Bupropion should be avoided in patients taking MAOIs.",907
